sale_id,user_id,product_id,quantity,total_price
2181,437,23,2,577.16
2182,9,19,4,57.44
2183,512,72,3,1440.27
2184,433,93,2,513.26
2185,213,35,2,741.68
2186,775,33,4,913.96
2187,107,4,5,1439.7
2188,619,91,3,546.36
2189,499,88,4,442.92
2190,972,68,1,476.12
2191,929,24,2,108.6
2192,504,66,4,184.36
2193,263,47,3,485.7
2194,963,39,5,1172.7
2195,375,26,1,425.22
2196,733,35,1,370.84
2197,957,96,4,1675.36
2198,269,72,2,960.18
2199,572,7,4,87.52
2200,478,62,3,219.09
2201,698,77,1,383.17
2202,361,69,3,637.02
2203,596,21,2,201.36
2204,7,87,1,437.96
2205,664,62,5,365.15
2206,672,51,5,1821.85
2207,768,55,3,1197.42
2208,709,36,4,1667.28
2209,983,54,1,122.44
2210,431,61,3,1423.92
2211,839,34,3,1080.15
2212,450,3,4,26.48
2213,990,55,1,399.14
2214,368,69,5,1061.7
2215,44,80,2,492.48
2216,973,30,5,2016.55
2217,840,5,3,209.73
2218,113,21,4,402.72
2219,606,71,2,978.88
2220,628,56,5,1582.35
2221,181,95,3,1457.61
2222,414,36,3,1250.46
2223,394,95,4,1943.48
2224,646,97,1,111.32
2225,205,29,3,1022.07
2226,342,97,4,445.28
2227,227,83,3,740.31
2228,803,24,3,162.9
2229,370,70,2,460.46
2230,865,18,5,1500.25
2231,472,87,1,437.96
2232,624,48,1,402.06
2233,517,70,3,690.69
2234,326,65,4,740.16
2235,739,71,1,489.44
2236,475,68,4,1904.48
2237,430,98,2,733.9
2238,608,56,2,632.94
2239,579,23,2,577.16
2240,22,92,4,1090.32
2241,383,40,4,255.96
2242,430,85,5,377.5
2243,471,25,1,81.82
2244,793,59,5,25.75
2245,438,54,4,489.76
2246,137,62,3,219.09
2247,990,88,5,553.65
2248,766,30,5,2016.55
2249,121,23,3,865.74
2250,903,24,1,54.3
2251,861,10,3,804.51
2252,542,23,1,288.58
2253,751,48,2,804.12
2254,615,43,2,161.9
2255,831,32,5,299.3
2256,817,21,3,302.04
2257,508,34,4,1440.2
2258,441,53,5,346.8
2259,64,41,5,692.6
2260,675,46,1,47.36
2261,544,5,3,209.73
2262,467,87,4,1751.84
2263,688,15,1,29.53
2264,931,22,4,667.4
2265,243,9,3,479.43
2266,849,58,2,828.2
2267,699,46,2,94.72
2268,238,20,1,399.18
2269,371,83,2,493.54
2270,85,3,1,6.62
2271,829,24,5,271.5
2272,796,61,1,474.64
2273,510,80,1,246.24
2274,58,42,1,358.53
2275,815,83,5,1233.85
2276,722,16,2,228.9
2277,490,92,1,272.58
2278,100,41,2,277.04
2279,506,3,2,13.24
2280,603,81,2,850.14
2281,631,11,4,146.36
2282,838,97,3,333.96
2283,136,100,5,2371.45
2284,618,54,4,489.76
2285,174,14,4,1722.52
2286,485,83,4,987.08
2287,887,40,2,127.98
2288,213,4,5,1439.7
2289,71,58,4,1656.4
2290,848,34,3,1080.15
2291,87,29,4,1362.76
2292,702,23,3,865.74
2293,208,67,3,445.65
2294,642,73,2,497.68
2295,994,13,3,1209.6
2296,894,9,4,639.24
2297,218,19,1,14.36
2298,806,44,5,1663.1
2299,370,57,5,1907.8
2300,689,10,5,1340.85
2301,504,43,2,161.9
2302,439,60,3,269.25
2303,24,59,1,5.15
2304,444,82,2,867.52
2305,400,44,4,1330.48
2306,452,19,5,71.8
2307,206,24,5,271.5
2308,558,82,2,867.52
2309,255,10,5,1340.85
2310,640,10,5,1340.85
2311,957,28,2,170.6
2312,590,64,2,436.38
2313,442,41,3,415.56
2314,434,56,3,949.41
2315,414,9,2,319.62
2316,71,45,3,365.19
2317,809,9,1,159.81
2318,988,13,4,1612.8
2319,577,38,3,1473.72
2320,999,19,3,43.08
2321,267,13,4,1612.8
2322,748,56,1,316.47
2323,615,63,5,988.1
2324,211,3,4,26.48
2325,693,8,4,280.2
2326,602,93,2,513.26
2327,145,62,3,219.09
2328,571,91,2,364.24
2329,577,54,3,367.32
2330,481,64,5,1090.95
2331,756,71,1,489.44
2332,265,17,3,255.84
2333,647,47,2,323.8
2334,149,79,3,1191.18
2335,776,4,4,1151.76
2336,626,22,1,166.85
2337,159,46,2,94.72
2338,80,51,1,364.37
2339,307,24,4,217.2
2340,559,30,3,1209.93
2341,597,58,3,1242.3
2342,356,20,4,1596.72
2343,411,51,4,1457.48
2344,396,66,5,230.45
2345,15,86,5,2194.55
2346,537,39,4,938.16
2347,717,94,5,328.15
2348,315,49,3,558.72
2349,772,74,2,769.1
2350,853,26,2,850.44
2351,556,45,4,486.92
2352,237,66,2,92.18
2353,739,83,1,246.77
2354,564,73,1,248.84
2355,541,54,1,122.44
2356,921,49,2,372.48
2357,8,44,4,1330.48
2358,974,46,1,47.36
2359,155,46,4,189.44
2360,472,66,5,230.45
2361,727,70,1,230.23
2362,92,94,4,262.52
2363,271,42,4,1434.12
2364,770,33,3,685.47
2365,120,23,5,1442.9
2366,983,70,1,230.23
2367,665,28,3,255.9
2368,522,76,4,634.6
2369,840,39,3,703.62
2370,400,24,4,217.2
2371,909,85,1,75.5
2372,126,20,3,1197.54
2373,567,34,4,1440.2
2374,196,66,5,230.45
2375,282,25,4,327.28
2376,493,83,1,246.77
2377,85,64,2,436.38
2378,221,52,3,1330.32
2379,925,84,4,20.84
2380,893,75,1,426.33
2381,861,9,1,159.81
2382,268,81,4,1700.28
2383,73,21,3,302.04
2384,732,27,4,1048.72
2385,33,31,2,745.52
2386,394,21,1,100.68
2387,172,62,1,73.03
2388,605,69,4,849.36
2389,255,34,2,720.1
2390,708,7,2,43.76
2391,6,21,2,201.36
2392,768,11,5,182.95
2393,698,11,2,73.18
2394,304,60,5,448.75
2395,433,27,5,1310.9
2396,378,96,3,1256.52
2397,571,68,4,1904.48
2398,385,89,3,570.06
2399,720,60,1,89.75
2400,570,58,1,414.1
2401,738,40,2,127.98
2402,260,34,3,1080.15
2403,334,8,5,350.25
2404,710,17,3,255.84
2405,625,82,5,2168.8
2406,45,93,3,769.89
2407,211,4,1,287.94
2408,11,40,4,255.96
2409,652,11,5,182.95
2410,789,57,5,1907.8
2411,301,91,5,910.6
2412,725,93,2,513.26
2413,760,32,3,179.58
2414,279,10,1,268.17
2415,656,47,4,647.6
2416,82,86,2,877.82
2417,810,24,1,54.3
2418,949,98,4,1467.8
2419,724,9,3,479.43
2420,187,26,5,2126.1
2421,243,65,2,370.08
2422,285,68,3,1428.36
2423,730,70,3,690.69
2424,804,10,3,804.51
2425,582,55,5,1995.7
2426,922,56,1,316.47
2427,657,34,5,1800.25
2428,358,86,4,1755.64
2429,521,26,5,2126.1
2430,436,67,1,148.55
2431,792,99,2,412.72
2432,804,57,1,381.56
2433,89,100,4,1897.16
2434,511,6,2,32.46
2435,709,33,2,456.98
2436,384,46,5,236.8
2437,832,26,2,850.44
2438,782,73,1,248.84
2439,898,31,3,1118.28
2440,990,80,1,246.24
2441,439,83,4,987.08
2442,680,20,2,798.36
2443,761,29,5,1703.45
2444,178,3,3,19.86
2445,597,93,2,513.26
2446,16,81,1,425.07
2447,297,12,5,330.5
2448,312,53,4,277.44
2449,132,99,4,825.44
2450,658,4,5,1439.7
2451,741,74,4,1538.2
2452,947,51,4,1457.48
2453,84,25,2,163.64
2454,68,88,2,221.46
2455,366,32,5,299.3
2456,215,38,4,1964.96
2457,727,62,3,219.09
2458,275,90,3,129.75
2459,735,2,4,1220.16
2460,793,29,2,681.38
2461,166,84,4,20.84
2462,944,1,5,921.95
2463,108,75,4,1705.32
2464,223,55,3,1197.42
2465,376,26,3,1275.66
2466,248,19,3,43.08
2467,558,34,4,1440.2
2468,813,100,4,1897.16
2469,694,72,5,2400.45
2470,958,53,5,346.8
2471,196,41,1,138.52
2472,190,81,4,1700.28
2473,289,47,4,647.6
2474,176,68,3,1428.36
2475,599,75,1,426.33
2476,182,26,2,850.44
2477,837,68,5,2380.6
2478,189,41,1,138.52
2479,913,35,2,741.68
2480,376,27,2,524.36
2481,705,45,1,121.73
2482,106,33,2,456.98
2483,691,9,5,799.05
2484,524,74,5,1922.75
2485,699,73,4,995.36
2486,799,3,4,26.48
2487,209,57,4,1526.24
2488,982,74,2,769.1
2489,271,54,1,122.44
2490,500,96,4,1675.36
2491,384,59,3,15.45
2492,599,9,2,319.62
2493,638,52,3,1330.32
2494,820,96,4,1675.36
2495,65,5,5,349.55
2496,876,83,5,1233.85
2497,272,93,4,1026.52
2498,226,36,5,2084.1
2499,614,25,5,409.1
2500,537,50,1,221.23
2501,951,27,1,262.18
2502,290,32,5,299.3
2503,643,44,4,1330.48
2504,211,13,2,806.4
2505,750,36,2,833.64
2506,673,26,2,850.44
2507,422,39,2,469.08
2508,685,3,5,33.1
2509,926,83,2,493.54
2510,198,27,2,524.36
2511,57,75,5,2131.65
2512,640,13,2,806.4
2513,746,76,4,634.6
2514,150,34,4,1440.2
2515,28,49,1,186.24
2516,37,58,2,828.2
2517,371,38,3,1473.72
2518,440,9,5,799.05
2519,466,42,4,1434.12
2520,285,57,1,381.56
2521,962,28,3,255.9
2522,31,33,1,228.49
2523,522,99,3,619.08
2524,188,72,1,480.09
2525,236,76,3,475.95
2526,438,15,2,59.06
2527,445,9,4,639.24
2528,507,13,1,403.2
2529,392,80,2,492.48
2530,796,47,2,323.8
2531,900,16,3,343.35
2532,377,8,2,140.1
2533,648,78,1,336.69
2534,615,10,2,536.34
2535,480,33,4,913.96
2536,492,1,2,368.78
2537,678,59,1,5.15
2538,763,93,3,769.89
2539,858,29,5,1703.45
2540,106,93,5,1283.15
2541,952,27,4,1048.72
2542,736,30,4,1613.24
2543,232,74,1,384.55
2544,556,62,2,146.06
2545,731,86,4,1755.64
2546,690,10,5,1340.85
2547,533,7,1,21.88
2548,699,96,5,2094.2
2549,585,98,4,1467.8
2550,828,90,4,173.0
2551,989,69,1,212.34
2552,2,4,3,863.82
2553,824,57,2,763.12
2554,971,83,4,987.08
2555,339,72,2,960.18
2556,615,23,3,865.74
2557,855,84,3,15.63
2558,917,61,4,1898.56
2559,38,88,2,221.46
2560,646,72,2,960.18
2561,591,36,1,416.82
2562,628,46,5,236.8
2563,639,97,4,445.28
2564,840,61,5,2373.2
2565,265,71,4,1957.76
2566,179,68,2,952.24
2567,635,25,2,163.64
2568,532,57,1,381.56
2569,307,40,5,319.95
2570,967,50,3,663.69
2571,161,21,5,503.4
2572,128,100,1,474.29
2573,942,69,1,212.34
2574,89,19,5,71.8
2575,472,1,2,368.78
2576,97,38,1,491.24
2577,629,6,1,16.23
2578,217,96,3,1256.52
2579,884,33,2,456.98
2580,282,2,2,610.08
2581,824,96,2,837.68
2582,653,90,5,216.25
2583,936,57,1,381.56
2584,17,60,2,179.5
2585,270,14,2,861.26
2586,687,78,2,673.38
2587,375,22,4,667.4
2588,273,54,1,122.44
2589,672,64,5,1090.95
2590,159,74,1,384.55
2591,619,14,1,430.63
2592,149,98,4,1467.8
2593,654,39,1,234.54
2594,50,61,1,474.64
2595,121,33,5,1142.45
2596,374,35,5,1854.2
2597,330,3,2,13.24
2598,233,15,5,147.65
2599,949,84,4,20.84
2600,712,83,3,740.31
2601,462,83,5,1233.85
2602,440,15,2,59.06
2603,158,68,4,1904.48
2604,889,79,3,1191.18
2605,506,93,2,513.26
2606,370,43,1,80.95
2607,566,20,1,399.18
2608,340,49,2,372.48
2609,749,66,5,230.45
2610,295,47,2,323.8
2611,475,27,2,524.36
2612,486,75,1,426.33
2613,225,1,3,553.17
2614,959,41,4,554.08
2615,816,87,5,2189.8
2616,112,94,1,65.63
2617,898,81,3,1275.21
2618,662,17,2,170.56
2619,186,24,5,271.5
2620,694,74,4,1538.2
2621,810,19,5,71.8
2622,382,59,3,15.45
2623,231,47,4,647.6
2624,730,66,4,184.36
2625,720,78,1,336.69
2626,874,4,4,1151.76
2627,660,92,2,545.16
2628,838,59,2,10.3
2629,60,91,3,546.36
2630,213,6,2,32.46
2631,570,91,5,910.6
2632,732,15,3,88.59
2633,258,43,2,161.9
2634,726,71,1,489.44
2635,125,35,3,1112.52
2636,498,88,5,553.65
2637,279,63,5,988.1
2638,241,66,1,46.09
2639,216,22,3,500.55
2640,686,41,1,138.52
2641,547,50,4,884.92
2642,283,69,1,212.34
2643,365,5,3,209.73
2644,422,17,1,85.28
2645,275,22,2,333.7
2646,659,94,2,131.26
2647,873,26,3,1275.66
2648,331,62,2,146.06
2649,832,33,2,456.98
2650,500,88,3,332.19
2651,138,29,5,1703.45
2652,158,98,1,366.95
2653,363,50,4,884.92
2654,330,10,4,1072.68
2655,861,6,3,48.69
2656,123,11,5,182.95
2657,752,51,3,1093.11
2658,201,7,4,87.52
2659,25,31,3,1118.28
2660,983,9,4,639.24
2661,299,98,3,1100.85
2662,849,23,3,865.74
2663,431,8,3,210.15
2664,604,45,3,365.19
2665,258,13,5,2016.0
2666,730,14,1,430.63
2667,206,100,4,1897.16
2668,254,54,1,122.44
2669,886,85,2,151.0
2670,712,2,1,305.04
2671,184,75,1,426.33
2672,373,60,3,269.25
2673,269,39,3,703.62
2674,597,71,4,1957.76
2675,663,94,2,131.26
2676,737,65,3,555.12
2677,17,70,4,920.92
2678,132,50,4,884.92
2679,775,90,3,129.75
2680,172,44,5,1663.1
2681,776,25,2,163.64
2682,615,65,4,740.16
2683,688,95,1,485.87
2684,13,1,5,921.95
2685,812,35,4,1483.36
2686,561,7,3,65.64
2687,813,96,5,2094.2
2688,173,14,4,1722.52
2689,731,1,2,368.78
2690,300,7,3,65.64
2691,443,55,3,1197.42
2692,567,80,4,984.96
2693,2,45,2,243.46
2694,375,1,5,921.95
2695,670,80,1,246.24
2696,144,49,1,186.24
2697,600,44,5,1663.1
2698,904,91,3,546.36
2699,306,13,3,1209.6
2700,121,45,5,608.65
2701,748,81,4,1700.28
2702,931,80,1,246.24
2703,450,57,3,1144.68
2704,954,100,5,2371.45
2705,69,42,5,1792.65
2706,175,37,3,626.07
2707,389,49,5,931.2
2708,200,17,1,85.28
2709,402,75,1,426.33
2710,362,22,2,333.7
2711,734,47,3,485.7
2712,242,95,3,1457.61
2713,150,69,4,849.36
2714,634,19,4,57.44
2715,121,19,1,14.36
2716,294,58,2,828.2
2717,736,68,5,2380.6
2718,487,62,4,292.12
2719,948,83,5,1233.85
2720,956,22,4,667.4
2721,243,62,2,146.06
2722,417,70,5,1151.15
2723,574,26,2,850.44
2724,621,28,5,426.5
2725,972,32,1,59.86
2726,587,90,3,129.75
2727,603,95,2,971.74
2728,844,45,3,365.19
2729,692,46,4,189.44
2730,694,14,1,430.63
2731,296,28,5,426.5
2732,995,20,4,1596.72
2733,711,2,2,610.08
2734,340,95,5,2429.35
2735,611,1,4,737.56
2736,954,25,2,163.64
2737,881,85,4,302.0
2738,156,83,3,740.31
2739,232,100,5,2371.45
2740,152,24,4,217.2
2741,854,78,1,336.69
2742,173,79,1,397.06
2743,44,41,3,415.56
2744,743,83,4,987.08
2745,127,14,1,430.63
2746,127,81,5,2125.35
2747,18,81,3,1275.21
2748,660,83,2,493.54
2749,34,99,3,619.08
2750,72,49,3,558.72
2751,364,86,3,1316.73
2752,608,68,1,476.12
2753,499,85,4,302.0
2754,349,4,1,287.94
2755,607,25,2,163.64
2756,921,71,3,1468.32
2757,94,3,4,26.48
2758,462,73,4,995.36
2759,92,63,5,988.1
2760,256,43,1,80.95
2761,843,65,5,925.2
2762,2,4,1,287.94
2763,325,6,1,16.23
2764,209,22,1,166.85
2765,848,68,3,1428.36
2766,763,100,1,474.29
2767,546,82,4,1735.04
2768,683,49,5,931.2
2769,388,58,1,414.1
2770,733,19,1,14.36
2771,728,29,3,1022.07
2772,906,26,2,850.44
2773,991,37,3,626.07
2774,386,88,3,332.19
2775,226,77,4,1532.68
2776,899,38,3,1473.72
2777,661,49,1,186.24
2778,453,95,5,2429.35
2779,521,70,2,460.46
2780,680,72,4,1920.36
2781,713,18,5,1500.25
2782,438,63,2,395.24
2783,718,31,1,372.76
2784,643,45,4,486.92
2785,491,55,3,1197.42
2786,802,32,5,299.3
2787,582,92,5,1362.9
2788,42,39,3,703.62
2789,41,29,5,1703.45
2790,574,68,5,2380.6
2791,726,22,1,166.85
2792,933,42,3,1075.59
2793,243,30,1,403.31
2794,632,37,4,834.76
2795,705,40,1,63.99
2796,141,45,1,121.73
2797,955,71,1,489.44
2798,665,15,2,59.06
2799,554,83,4,987.08
2800,964,92,3,817.74
2801,868,75,2,852.66
2802,121,66,4,184.36
2803,246,54,2,244.88
2804,848,68,3,1428.36
2805,358,96,3,1256.52
2806,61,94,1,65.63
2807,672,86,3,1316.73
2808,506,12,1,66.1
2809,138,43,1,80.95
2810,977,20,5,1995.9
2811,593,80,1,246.24
2812,714,60,1,89.75
2813,538,88,4,442.92
2814,949,6,3,48.69
2815,407,59,4,20.6
2816,56,11,2,73.18
2817,97,11,1,36.59
2818,96,96,2,837.68
2819,319,49,4,744.96
2820,486,23,1,288.58
2821,703,70,3,690.69
2822,928,87,5,2189.8
2823,975,10,5,1340.85
2824,330,64,5,1090.95
2825,279,22,5,834.25
2826,690,8,3,210.15
2827,926,85,4,302.0
2828,901,54,5,612.2
2829,23,100,5,2371.45
2830,332,5,3,209.73
2831,774,80,3,738.72
2832,717,41,2,277.04
2833,70,30,3,1209.93
2834,709,78,5,1683.45
2835,218,24,2,108.6
2836,676,79,5,1985.3
2837,997,19,4,57.44
2838,492,41,4,554.08
2839,494,83,5,1233.85
2840,119,98,5,1834.75
2841,207,42,4,1434.12
2842,834,15,4,118.12
2843,446,34,5,1800.25
2844,30,15,5,147.65
2845,392,1,2,368.78
2846,187,91,5,910.6
2847,927,23,4,1154.32
2848,382,96,2,837.68
2849,778,48,2,804.12
2850,147,14,3,1291.89
2851,982,30,3,1209.93
2852,577,39,4,938.16
2853,434,71,5,2447.2
2854,854,31,4,1491.04
2855,494,24,4,217.2
2856,690,1,4,737.56
2857,895,32,2,119.72
2858,283,97,2,222.64
2859,979,40,4,255.96
2860,944,95,4,1943.48
2861,318,39,4,938.16
2862,463,95,2,971.74
2863,337,49,4,744.96
2864,94,12,4,264.4
2865,255,24,3,162.9
2866,816,15,5,147.65
2867,133,20,2,798.36
2868,607,20,4,1596.72
2869,816,85,3,226.5
2870,270,4,2,575.88
2871,832,34,5,1800.25
2872,308,16,5,572.25
2873,135,83,3,740.31
2874,979,77,3,1149.51
2875,772,54,4,489.76
2876,466,39,5,1172.7
2877,685,54,3,367.32
2878,983,94,5,328.15
2879,853,25,1,81.82
2880,135,15,3,88.59
2881,673,57,4,1526.24
2882,188,12,2,132.2
2883,381,19,2,28.72
2884,75,69,2,424.68
2885,24,82,5,2168.8
2886,108,14,2,861.26
2887,84,60,3,269.25
2888,939,40,5,319.95
2889,30,17,5,426.4
2890,326,43,1,80.95
2891,816,98,1,366.95
2892,147,81,3,1275.21
2893,979,64,2,436.38
2894,92,71,4,1957.76
2895,118,23,5,1442.9
2896,210,45,2,243.46
2897,946,19,4,57.44
2898,863,89,5,950.1
2899,333,82,5,2168.8
2900,754,99,1,206.36
2901,592,32,3,179.58
2902,77,21,5,503.4
2903,806,95,2,971.74
2904,731,47,1,161.9
2905,522,19,3,43.08
2906,20,8,4,280.2
2907,26,9,3,479.43
2908,995,32,4,239.44
2909,776,31,3,1118.28
2910,848,57,1,381.56
2911,172,2,3,915.12
2912,387,11,1,36.59
2913,607,71,5,2447.2
2914,494,45,1,121.73
2915,667,81,3,1275.21
2916,654,41,2,277.04
2917,413,56,5,1582.35
2918,860,92,3,817.74
2919,808,40,1,63.99
2920,647,28,2,170.6
2921,96,24,5,271.5
2922,681,100,1,474.29
2923,182,77,1,383.17
2924,670,4,5,1439.7
2925,59,64,2,436.38
2926,147,7,3,65.64
2927,308,18,5,1500.25
2928,95,92,5,1362.9
2929,506,55,2,798.28
2930,951,29,4,1362.76
2931,120,4,2,575.88
2932,248,28,2,170.6
2933,470,99,5,1031.8
2934,670,58,4,1656.4
2935,447,30,4,1613.24
2936,710,87,1,437.96
2937,931,20,3,1197.54
2938,189,61,1,474.64
2939,582,29,2,681.38
2940,102,73,3,746.52
2941,374,26,3,1275.66
2942,216,25,4,327.28
2943,62,87,3,1313.88
2944,276,33,3,685.47
2945,218,79,2,794.12
2946,15,7,3,65.64
2947,912,66,3,138.27
2948,275,10,1,268.17
2949,644,70,2,460.46
2950,396,54,3,367.32
2951,162,68,1,476.12
2952,92,60,1,89.75
2953,105,39,1,234.54
2954,702,8,3,210.15
2955,556,28,4,341.2
2956,534,97,4,445.28
2957,921,55,5,1995.7
2958,12,86,1,438.91
2959,193,97,2,222.64
2960,146,65,2,370.08
2961,649,62,2,146.06
2962,336,50,1,221.23
2963,324,67,2,297.1
2964,411,96,3,1256.52
2965,883,43,1,80.95
2966,993,56,5,1582.35
2967,883,66,5,230.45
2968,329,82,3,1301.28
2969,494,16,4,457.8
2970,731,84,3,15.63
2971,864,75,2,852.66
2972,321,75,2,852.66
2973,378,83,5,1233.85
2974,592,29,2,681.38
2975,331,84,3,15.63
2976,861,21,1,100.68
2977,116,72,1,480.09
2978,402,53,2,138.72
2979,123,25,4,327.28
2980,730,43,5,404.75
2981,436,64,2,436.38
2982,90,14,4,1722.52
2983,338,76,3,475.95
2984,792,94,3,196.89
2985,832,81,3,1275.21
2986,433,88,4,442.92
2987,16,73,4,995.36
2988,773,90,4,173.0
2989,171,77,1,383.17
2990,576,47,1,161.9
2991,649,10,3,804.51
2992,885,59,3,15.45
2993,970,86,4,1755.64
2994,92,79,5,1985.3
2995,612,44,3,997.86
2996,468,57,5,1907.8
2997,939,74,5,1922.75
2998,892,78,1,336.69
2999,701,75,5,2131.65
3000,501,7,1,21.88
3001,253,78,5,1683.45
3002,414,13,1,403.2
3003,737,70,5,1151.15
3004,930,27,5,1310.9
3005,768,10,5,1340.85
3006,895,61,1,474.64
3007,801,84,4,20.84
3008,165,88,1,110.73
3009,705,72,4,1920.36
3010,985,35,1,370.84
3011,779,88,3,332.19
3012,47,36,1,416.82
3013,144,56,3,949.41
3014,788,87,4,1751.84
3015,888,54,5,612.2
3016,913,80,5,1231.2
3017,124,50,4,884.92
3018,715,57,5,1907.8
3019,530,14,2,861.26
3020,433,40,2,127.98
3021,190,62,1,73.03
3022,781,54,1,122.44
3023,210,15,2,59.06
3024,236,8,4,280.2
3025,497,73,3,746.52
3026,57,5,4,279.64
3027,479,93,1,256.63
3028,175,68,4,1904.48
3029,887,87,5,2189.8
3030,491,58,3,1242.3
3031,641,30,5,2016.55
3032,528,36,1,416.82
3033,754,21,2,201.36
3034,268,98,4,1467.8
3035,943,12,2,132.2
3036,78,38,4,1964.96
3037,558,54,3,367.32
3038,902,91,1,182.12
3039,390,38,1,491.24
3040,484,19,1,14.36
3041,22,87,4,1751.84
3042,125,33,1,228.49
3043,261,51,3,1093.11
3044,822,64,4,872.76
3045,479,88,3,332.19
3046,234,35,5,1854.2
3047,636,13,5,2016.0
3048,341,23,2,577.16
3049,181,34,5,1800.25
3050,178,21,2,201.36
3051,356,91,4,728.48
3052,743,80,2,492.48
3053,97,29,4,1362.76
3054,435,92,3,817.74
3055,996,68,4,1904.48
3056,499,65,2,370.08
3057,690,77,1,383.17
3058,858,62,2,146.06
3059,716,14,4,1722.52
3060,254,82,5,2168.8
3061,344,24,2,108.6
3062,72,62,2,146.06
3063,638,4,3,863.82
3064,240,41,4,554.08
3065,198,70,3,690.69
3066,425,90,1,43.25
3067,752,27,3,786.54
3068,550,38,1,491.24
3069,282,92,2,545.16
3070,297,41,1,138.52
3071,645,76,2,317.3
3072,842,95,4,1943.48
3073,723,39,2,469.08
3074,668,31,4,1491.04
3075,868,40,2,127.98
3076,753,22,1,166.85
3077,371,56,4,1265.88
3078,568,16,4,457.8
3079,878,92,2,545.16
3080,29,37,5,1043.45
3081,462,13,5,2016.0
3082,289,38,4,1964.96
3083,911,61,1,474.64
3084,671,7,5,109.4
3085,398,90,2,86.5
3086,566,11,4,146.36
3087,149,2,4,1220.16
3088,683,82,2,867.52
3089,529,86,3,1316.73
3090,505,5,4,279.64
3091,226,31,2,745.52
3092,352,31,1,372.76
3093,519,55,4,1596.56
3094,664,8,3,210.15
3095,309,88,4,442.92
3096,227,49,4,744.96
3097,346,47,3,485.7
3098,394,42,4,1434.12
3099,432,36,3,1250.46
3100,570,99,3,619.08
3101,237,65,4,740.16
3102,727,83,3,740.31
3103,506,49,4,744.96
3104,414,24,5,271.5
3105,980,16,2,228.9
3106,145,80,3,738.72
3107,431,26,5,2126.1
3108,885,7,2,43.76
3109,451,49,2,372.48
3110,17,28,5,426.5
3111,574,49,4,744.96
3112,833,59,2,10.3
3113,461,21,1,100.68
3114,813,52,3,1330.32
3115,909,81,1,425.07
3116,273,5,1,69.91
3117,946,77,1,383.17
3118,16,78,3,1010.07
3119,876,27,3,786.54
3120,399,77,5,1915.85
3121,779,94,1,65.63
3122,119,50,2,442.46
3123,151,54,1,122.44
3124,963,55,2,798.28
3125,505,18,1,300.05
3126,284,83,5,1233.85
3127,354,46,5,236.8
3128,971,5,2,139.82
3129,499,56,1,316.47
3130,638,57,4,1526.24
3131,346,98,5,1834.75
3132,813,8,3,210.15
3133,327,93,3,769.89
3134,684,42,2,717.06
3135,805,88,5,553.65
3136,375,35,5,1854.2
3137,849,8,3,210.15
3138,77,76,3,475.95
3139,169,92,1,272.58
3140,990,47,5,809.5
3141,815,51,1,364.37
3142,493,30,1,403.31
3143,339,96,2,837.68
3144,257,85,1,75.5
3145,432,89,3,570.06
3146,875,70,1,230.23
3147,228,87,1,437.96
3148,219,26,4,1700.88
3149,232,2,1,305.04
3150,340,98,4,1467.8
3151,411,70,2,460.46
3152,341,51,3,1093.11
3153,286,59,4,20.6
3154,192,60,4,359.0
3155,779,10,1,268.17
3156,728,11,4,146.36
3157,678,19,4,57.44
3158,147,10,1,268.17
3159,496,13,3,1209.6
3160,818,27,5,1310.9
3161,828,90,3,129.75
3162,548,45,3,365.19
3163,972,58,5,2070.5
3164,187,37,3,626.07
3165,304,81,2,850.14
3166,925,14,5,2153.15
3167,968,67,3,445.65
3168,294,4,2,575.88
3169,283,24,3,162.9
3170,184,49,1,186.24
3171,258,3,3,19.86
3172,810,70,4,920.92
3173,87,54,4,489.76
3174,882,46,2,94.72
3175,816,72,5,2400.45
3176,171,5,4,279.64
3177,755,74,2,769.1
3178,537,90,3,129.75
3179,312,64,5,1090.95
3180,205,47,3,485.7
3181,967,35,1,370.84
3182,837,86,1,438.91
3183,398,7,2,43.76
3184,552,58,3,1242.3
3185,425,49,2,372.48
3186,501,29,1,340.69
3187,745,37,5,1043.45
3188,422,47,5,809.5
3189,429,25,5,409.1
3190,970,55,5,1995.7
3191,43,48,2,804.12
3192,68,31,3,1118.28
3193,365,28,3,255.9
3194,160,14,3,1291.89
3195,59,79,4,1588.24
3196,99,43,2,161.9
3197,248,88,5,553.65
3198,449,70,2,460.46
3199,675,69,1,212.34
3200,832,80,4,984.96
3201,549,54,4,489.76
3202,930,58,1,414.1
3203,509,65,5,925.2
3204,878,36,5,2084.1
3205,69,66,5,230.45
3206,167,94,4,262.52
3207,996,53,2,138.72
3208,404,90,1,43.25
3209,657,98,4,1467.8
3210,146,67,3,445.65
3211,558,71,3,1468.32
3212,382,66,5,230.45
3213,691,59,3,15.45
3214,280,93,5,1283.15
3215,991,43,1,80.95
3216,604,94,3,196.89
3217,687,98,2,733.9
3218,176,52,4,1773.76
3219,806,21,3,302.04
3220,741,22,4,667.4
3221,168,59,5,25.75
3222,826,69,5,1061.7
3223,12,1,5,921.95
3224,939,78,5,1683.45
3225,423,58,4,1656.4
3226,978,52,2,886.88
3227,532,33,3,685.47
3228,758,63,5,988.1
3229,871,19,3,43.08
3230,875,94,3,196.89
3231,240,34,3,1080.15
3232,203,4,1,287.94
3233,731,90,3,129.75
